"Transparencia","giroscopio X","giroscopio Y","Vermelho","Verde","Azul","Branco","Label"
86,242,291,6,5,5,12,'Cortiça'
86,75,81,6,5,5,12,'Cortiça'
85,516,548,6,5,5,12,'Cortiça'
86,102,116,6,5,5,12,'Cortiça'
86,210,207,6,5,5,12,'Cortiça'
85,516,562,6,5,5,12,'Cortiça'
86,107,112,6,5,5,12,'Cortiça'
85,232,208,6,5,5,12,'Cortiça'
85,516,537,6,5,5,12,'Cortiça'
86,98,89,6,5,5,12,'Cortiça'
85,459,485,6,5,5,12,'Cortiça'
86,444,481,6,5,5,12,'Cortiça'
86,81,81,6,5,5,12,'Cortiça'
85,504,527,6,5,5,12,'Cortiça'
85,209,219,6,5,5,12,'Cortiça'
86,78,85,6,5,5,12,'Cortiça'
85,521,564,6,5,5,12,'Cortiça'
86,97,108,6,5,5,12,'Cortiça'
85,374,383,6,5,5,12,'Cortiça'
86,483,534,6,5,5,12,'Cortiça'
86,86,98,6,5,5,12,'Cortiça'
86,487,509,6,5,5,12,'Cortiça'
86,315,369,6,5,5,12,'Cortiça'
86,72,51,6,5,5,12,'Cortiça'
86,519,558,6,5,5,12,'Cortiça'
86,116,134,6,5,5,12,'Cortiça'
86,152,148,6,5,5,12,'Cortiça'
85,522,552,6,5,5,12,'Cortiça'
86,112,109,6,5,5,12,'Cortiça'
86,159,137,6,5,5,12,'Cortiça'
85,521,540,6,5,5,12,'Cortiça'
86,101,106,6,5,5,12,'Cortiça'
86,177,174,6,5,5,12,'Cortiça'
85,510,561,6,5,5,12,'Cortiça'
86,105,124,6,5,5,12,'Cortiça'
85,197,181,6,5,5,12,'Cortiça'
85,522,542,6,5,5,12,'Cortiça'
86,112,100,6,5,5,12,'Cortiça'
85,213,194,6,5,5,12,'Cortiça'
86,516,542,6,5,5,12,'Cortiça'
86,102,106,6,5,5,12,'Cortiça'
86,230,237,6,5,5,12,'Cortiça'
85,514,545,6,5,5,12,'Cortiça'
86,103,113,6,5,5,12,'Cortiça'
86,257,253,6,5,5,12,'Cortiça'
86,518,559,6,5,5,12,'Cortiça'
87,103,94,6,5,5,12,'Cortiça'
84,396,383,6,5,5,12,'Cortiça'
85,484,509,5,5,5,12,'Cortiça'
86,84,68,5,5,5,12,'Cortiça'
86,503,523,5,5,5,12,'Cortiça'
85,306,346,5,5,5,12,'Cortiça'
86,72,59,5,5,5,12,'Cortiça'
86,511,546,5,5,5,12,'Cortiça'
87,115,132,5,5,5,12,'Cortiça'
86,166,137,6,5,5,12,'Cortiça'
86,520,538,6,5,5,12,'Cortiça'
85,121,105,6,5,5,12,'Cortiça'
85,174,173,6,5,5,12,'Cortiça'
86,520,561,6,5,5,12,'Cortiça'
87,118,119,6,5,5,12,'Cortiça'
85,190,171,6,5,5,12,'Cortiça'
84,517,551,6,5,5,12,'Cortiça'
86,104,96,6,5,5,12,'Cortiça'
86,329,329,6,5,5,12,'Cortiça'
86,498,532,6,5,5,12,'Cortiça'
87,90,101,6,5,5,12,'Cortiça'
85,468,480,6,5,5,12,'Cortiça'
86,445,499,6,5,5,12,'Cortiça'
86,82,68,6,5,5,12,'Cortiça'
85,501,512,6,5,5,12,'Cortiça'
85,221,273,6,5,5,12,'Cortiça'
87,85,94,6,5,5,12,'Cortiça'
86,521,565,6,5,5,12,'Cortiça'
86,103,118,6,5,5,12,'Cortiça'
86,239,240,6,5,5,12,'Cortiça'
85,513,562,6,5,5,12,'Cortiça'
86,107,89,6,5,5,12,'Cortiça'
85,375,386,6,5,5,12,'Cortiça'
86,488,538,6,5,5,12,'Cortiça'
86,88,102,6,5,5,12,'Cortiça'
85,468,495,6,5,5,12,'Cortiça'
85,426,456,6,5,5,12,'Cortiça'
86,81,62,6,5,5,12,'Cortiça'
85,499,533,6,5,5,12,'Cortiça'
86,188,206,6,5,5,12,'Cortiça'
86,92,74,6,5,5,12,'Cortiça'
85,514,542,6,5,5,12,'Cortiça'
86,103,93,6,5,5,12,'Cortiça'
86,394,402,6,5,5,12,'Cortiça'
85,477,527,6,5,5,12,'Cortiça'
87,83,85,6,5,5,12,'Cortiça'
85,496,503,6,5,5,12,'Cortiça'
85,284,313,6,5,5,12,'Cortiça'
86,53,53,6,5,5,12,'Cortiça'
85,510,527,6,5,5,12,'Cortiça'
86,102,94,6,5,5,12,'Cortiça'
85,274,264,6,5,5,12,'Cortiça'
85,496,517,6,5,5,12,'Cortiça'
86,84,94,6,5,5,12,'Cortiça'
86,469,497,6,5,5,12,'Cortiça'
86,393,420,6,5,5,12,'Cortiça'
86,56,42,6,5,5,12,'Cortiça'
86,509,542,6,5,5,12,'Cortiça'
86,154,168,5,5,5,12,'Cortiça'
86,88,73,5,5,5,12,'Cortiça'
86,495,540,5,5,5,12,'Cortiça'
87,80,92,5,5,5,12,'Cortiça'
87,460,501,5,5,5,12,'Cortiça'
86,386,422,5,5,5,12,'Cortiça'
88,62,63,5,5,5,12,'Cortiça'
87,499,534,6,5,5,12,'Cortiça'
90,151,179,6,5,5,12,'Cortiça'
89,79,64,6,5,5,12,'Cortiça'
88,492,524,6,5,5,12,'Cortiça'
88,77,83,6,5,5,12,'Cortiça'
88,461,474,6,5,5,12,'Cortiça'
88,392,441,6,5,5,12,'Cortiça'
88,66,66,6,5,5,12,'Cortiça'
86,497,498,6,5,5,12,'Cortiça'
87,150,161,6,5,5,12,'Cortiça'
87,78,68,6,5,5,12,'Cortiça'
86,490,510,6,5,5,12,'Cortiça'
87,70,84,6,5,5,12,'Cortiça'
89,452,466,6,5,5,12,'Cortiça'
98,381,426,5,4,4,13,'Cortiça'
97,64,72,5,4,4,13,'Cortiça'
97,527,603,5,4,4,13,'Cortiça'
96,140,186,5,4,4,13,'Cortiça'
96,91,79,5,4,4,13,'Cortiça'
95,466,535,5,4,4,13,'Cortiça'
94,93,100,5,4,4,13,'Cortiça'
93,390,385,6,5,5,11,'Cortiça'
93,426,485,6,5,5,11,'Cortiça'
111,334,312,6,5,5,11,'Cortiça'
117,589,660,6,5,5,11,'Cortiça'
108,126,169,6,5,5,12,'Cortiça'
98,83,117,6,5,5,12,'Cortiça'
95,591,656,6,5,5,12,'Cortiça'
90,185,231,6,5,5,12,'Cortiça'
90,209,216,6,5,5,12,'Cortiça'
91,587,652,6,5,5,12,'Cortiça'
90,217,231,6,5,5,12,'Cortiça'
93,248,270,6,5,5,12,'Cortiça'
93,565,638,6,5,5,12,'Cortiça'
95,110,159,6,5,5,12,'Cortiça'
95,172,169,6,5,5,12,'Cortiça'
90,491,520,6,5,5,12,'Cortiça'
92,88,102,6,5,5,12,'Cortiça'
92,301,301,5,5,5,12,'Cortiça'
97,474,521,5,5,5,12,'Cortiça'
97,97,74,5,5,5,12,'Cortiça'
100,462,508,5,5,5,12,'Cortiça'
101,436,488,5,5,5,12,'Cortiça'
93,69,62,5,5,5,12,'Cortiça'
94,458,485,5,5,5,12,'Cortiça'
89,333,374,6,5,5,12,'Cortiça'
88,53,52,6,5,5,12,'Cortiça'
88,490,514,6,5,5,12,'Cortiça'
87,186,195,6,5,5,12,'Cortiça'
88,161,165,6,5,5,12,'Cortiça'
87,506,563,6,5,5,12,'Cortiça'
88,107,115,6,5,5,12,'Cortiça'
88,107,95,6,5,5,12,'Cortiça'
87,486,515,6,5,5,12,'Cortiça'
88,82,91,6,5,5,12,'Cortiça'
87,445,467,6,5,5,12,'Cortiça'
88,418,468,6,5,5,12,'Cortiça'
89,67,68,6,5,5,12,'Cortiça'
88,487,515,6,5,5,12,'Cortiça'
89,196,234,6,5,5,12,'Cortiça'
90,81,94,6,5,5,12,'Cortiça'
89,499,533,6,5,5,12,'Cortiça'
89,93,87,6,5,5,12,'Cortiça'
89,441,483,6,5,5,12,'Cortiça'
88,412,438,6,5,5,12,'Cortiça'
89,64,65,6,5,5,12,'Cortiça'
87,475,504,6,5,5,13,'Cortiça'
89,178,220,6,5,5,13,'Cortiça'
87,76,66,6,5,5,13,'Cortiça'
87,479,509,6,5,5,13,'Cortiça'
87,75,72,6,5,5,13,'Cortiça'
87,437,448,6,5,5,13,'Cortiça'
87,393,446,6,5,5,13,'Cortiça'
87,66,72,6,5,5,12,'Cortiça'
88,473,516,6,5,5,12,'Cortiça'
88,169,190,6,5,5,12,'Cortiça'
89,154,193,6,5,5,12,'Cortiça'
87,514,585,6,5,5,12,'Cortiça'
89,175,217,6,5,5,12,'Cortiça'
88,86,83,6,5,5,12,'Cortiça'
88,469,532,6,6,5,12,'Cortiça'
88,78,71,6,6,5,12,'Cortiça'
89,430,477,6,6,5,12,'Cortiça'
88,370,429,6,6,5,12,'Cortiça'
88,75,82,6,6,5,12,'Cortiça'
88,484,533,6,6,5,12,'Cortiça'
88,160,198,6,6,5,12,'Cortiça'
87,100,88,6,5,6,12,'Cortiça'
88,489,540,6,5,6,12,'Cortiça'
88,120,111,6,5,6,12,'Cortiça'
90,167,177,6,5,6,12,'Cortiça'
88,484,523,6,5,6,12,'Cortiça'
89,120,111,6,5,6,12,'Cortiça'
88,189,172,6,5,6,12,'Cortiça'
88,487,542,6,5,5,12,'Cortiça'
88,113,105,6,5,5,12,'Cortiça'
88,214,209,6,5,5,12,'Cortiça'
87,500,530,6,5,5,12,'Cortiça'
88,104,117,6,5,5,12,'Cortiça'
88,226,214,6,5,5,12,'Cortiça'
87,483,536,6,6,5,12,'Cortiça'
88,102,97,6,6,5,12,'Cortiça'
88,461,524,6,6,5,12,'Cortiça'
92,516,597,6,6,5,12,'Cortiça'
93,118,141,6,6,5,12,'Cortiça'
94,416,458,6,6,5,12,'Cortiça'
93,448,501,6,6,5,12,'Cortiça'
95,84,94,6,5,5,12,'Cortiça'
94,475,502,6,5,5,12,'Cortiça'
95,270,325,6,5,5,12,'Cortiça'
94,67,60,6,5,5,12,'Cortiça'
94,496,540,6,5,5,12,'Cortiça'
94,112,104,6,5,5,12,'Cortiça'
95,175,170,6,5,5,12,'Cortiça'
94,496,529,6,5,5,12,'Cortiça'
95,108,117,6,5,5,12,'Cortiça'
94,188,176,6,5,5,12,'Cortiça'
94,503,555,6,5,5,12,'Cortiça'
94,96,110,6,5,5,12,'Cortiça'
92,322,324,6,5,5,12,'Cortiça'
91,567,660,6,5,5,12,'Cortiça'
80,142,202,6,5,6,12,'Cortiça'
78,379,442,6,5,6,12,'Cortiça'
74,499,555,6,5,6,12,'Cortiça'
76,66,92,6,5,6,12,'Cortiça'
81,467,516,6,5,6,12,'Cortiça'
84,321,348,6,5,6,12,'Cortiça'
83,47,26,6,5,6,12,'Cortiça'
83,502,544,6,5,5,12,'Cortiça'
83,91,97,6,5,5,12,'Cortiça'
82,341,325,6,5,5,12,'Cortiça'
82,464,513,6,5,5,12,'Cortiça'
83,55,57,6,5,5,12,'Cortiça'
84,472,486,6,5,5,12,'Cortiça'
84,311,340,6,5,5,12,'Cortiça'
88,52,46,6,5,5,12,'Cortiça'
88,499,519,6,5,5,12,'Cortiça'
88,112,97,6,5,5,12,'Cortiça'
89,243,232,6,5,5,12,'Cortiça'
87,494,542,6,5,5,12,'Cortiça'
87,85,92,6,5,5,12,'Cortiça'
94,462,477,6,5,5,12,'Cortiça'
94,419,450,6,5,5,12,'Cortiça'
93,71,53,6,5,5,12,'Cortiça'
95,508,541,6,5,5,12,'Cortiça'
109,198,213,6,5,5,12,'Cortiça'
108,75,88,6,5,5,12,'Cortiça'
110,528,581,6,5,5,12,'Cortiça'
101,324,361,6,5,5,12,'Cortiça'
104,81,86,6,5,5,13,'Cortiça'
99,524,546,6,5,5,13,'Cortiça'
98,273,292,6,5,5,13,'Cortiça'
98,89,83,6,5,5,13,'Cortiça'
92,515,546,6,5,5,13,'Cortiça'
92,116,103,6,5,5,13,'Cortiça'
93,196,197,6,5,5,13,'Cortiça'
93,524,557,5,5,5,12,'Cortiça'
94,106,126,5,5,5,12,'Cortiça'
94,208,211,5,5,5,12,'Cortiça'
92,518,539,5,5,5,12,'Cortiça'
93,96,122,5,5,5,12,'Cortiça'
100,83,79,6,5,5,11,'Cortiça'
99,194,217,6,5,5,11,'Cortiça'
99,280,305,6,5,5,11,'Cortiça'
99,72,71,6,5,5,11,'Cortiça'
98,284,343,6,5,5,11,'Cortiça'
99,230,268,6,5,5,11,'Cortiça'
98,77,60,6,5,5,11,'Cortiça'
98,290,319,6,5,5,11,'Cortiça'
98,103,107,6,5,5,11,'Cortiça'
98,84,86,6,5,5,11,'Cortiça'
98,283,322,6,5,5,11,'Cortiça'
99,68,71,6,5,5,11,'Cortiça'
99,293,319,6,5,5,11,'Cortiça'
99,238,259,6,5,5,11,'Cortiça'
99,75,79,6,5,5,11,'Cortiça'
99,294,328,6,5,5,11,'Cortiça'
99,119,120,6,5,5,11,'Cortiça'
98,76,73,6,5,5,11,'Cortiça'
99,287,321,6,5,5,11,'Cortiça'
98,79,49,6,5,5,11,'Cortiça'
98,287,317,6,5,5,11,'Cortiça'
98,232,266,6,5,5,11,'Cortiça'
99,71,77,6,5,5,11,'Cortiça'
99,289,339,6,5,5,11,'Cortiça'
99,127,124,6,5,5,11,'Cortiça'
99,84,72,6,5,5,11,'Cortiça'
98,288,315,6,5,5,11,'Cortiça'
99,70,65,6,5,5,11,'Cortiça'
99,290,332,6,5,5,11,'Cortiça'
99,247,270,6,5,5,11,'Cortiça'
98,71,78,6,5,5,11,'Cortiça'
99,292,341,6,5,5,12,'Cortiça'
98,141,144,6,5,5,12,'Cortiça'
98,71,80,6,5,5,12,'Cortiça'
98,293,347,6,5,5,12,'Cortiça'
99,84,68,6,5,5,12,'Cortiça'
98,278,314,6,5,5,12,'Cortiça'
99,262,311,6,5,5,12,'Cortiça'
99,76,54,6,5,5,11,'Cortiça'
98,304,331,6,5,5,11,'Cortiça'
100,148,179,6,5,5,11,'Cortiça'
99,68,60,6,5,5,11,'Cortiça'
98,292,350,6,5,5,11,'Cortiça'
99,86,76,6,5,5,11,'Cortiça'
98,219,216,6,5,5,11,'Cortiça'
100,282,324,6,5,5,11,'Cortiça'
100,81,59,6,5,5,11,'Cortiça'
99,229,224,6,5,5,11,'Cortiça'
100,281,327,6,5,5,11,'Cortiça'
100,84,73,6,5,5,11,'Cortiça'
100,231,235,6,5,5,11,'Cortiça'
100,287,319,6,5,5,11,'Cortiça'
100,77,84,6,5,5,11,'Cortiça'
101,174,180,6,5,5,11,'Cortiça'
100,287,322,6,5,5,11,'Cortiça'
101,119,118,6,5,5,11,'Cortiça'
100,71,79,6,5,5,11,'Cortiça'
100,288,343,6,5,5,11,'Cortiça'
100,173,198,6,5,5,11,'Cortiça'
101,68,60,6,5,5,11,'Cortiça'
100,287,343,6,5,5,11,'Cortiça'
101,222,246,6,5,5,11,'Cortiça'
100,70,78,6,5,5,11,'Cortiça'
101,292,328,6,5,5,12,'Cortiça'
100,252,303,6,5,5,12,'Cortiça'
101,74,49,6,5,5,12,'Cortiça'
101,277,313,6,5,5,12,'Cortiça'
99,272,299,6,5,5,12,'Cortiça'
102,76,73,6,5,5,12,'Cortiça'
101,282,309,6,5,5,11,'Cortiça'
101,266,318,6,5,5,11,'Cortiça'
100,73,58,6,5,5,11,'Cortiça'
101,234,239,6,5,5,11,'Cortiça'
101,276,326,6,5,5,11,'Cortiça'
101,81,60,6,5,5,11,'Cortiça'
100,176,191,6,5,5,11,'Cortiça'
101,284,319,6,5,5,11,'Cortiça'
100,104,124,6,5,5,11,'Cortiça'
100,80,62,6,5,5,11,'Cortiça'
100,287,342,6,5,5,11,'Cortiça'
101,164,175,6,5,5,11,'Cortiça'
102,74,79,6,5,5,12,'Cortiça'
100,289,342,6,5,5,12,'Cortiça'
101,213,257,6,5,5,12,'Cortiça'
101,71,60,6,5,5,12,'Cortiça'
101,287,341,6,5,5,12,'Cortiça'
101,251,277,6,5,5,12,'Cortiça'
100,73,76,6,5,5,12,'Cortiça'
100,294,322,6,5,5,12,'Cortiça'
100,266,304,6,5,5,12,'Cortiça'
101,81,80,6,5,5,12,'Cortiça'
100,234,246,6,5,5,12,'Cortiça'
100,278,338,6,5,5,12,'Cortiça'
101,85,65,6,5,5,11,'Cortiça'
100,188,185,6,5,5,11,'Cortiça'
101,292,342,6,5,5,11,'Cortiça'
101,113,136,6,5,5,11,'Cortiça'
103,84,101,6,5,5,11,'Cortiça'
101,294,355,6,5,5,11,'Cortiça'
101,231,258,6,5,5,11,'Cortiça'
103,87,75,6,5,5,11,'Cortiça'
101,303,353,6,5,5,11,'Cortiça'
102,264,316,6,5,5,11,'Cortiça'
102,80,79,6,5,5,11,'Cortiça'
101,289,333,6,5,5,11,'Cortiça'
100,283,313,6,5,5,11,'Cortiça'
101,94,84,6,5,5,11,'Cortiça'
100,241,263,6,5,5,11,'Cortiça'
827,847,837,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
718,737,780,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
585,586,661,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
669,521,545,3,4,4,12,'Garrafa Agua 1.5L plastico vacia'
497,379,435,3,4,4,12,'Garrafa Agua 1.5L plastico vacia'
615,387,381,3,4,4,12,'Garrafa Agua 1.5L plastico vacia'
399,313,346,3,4,4,12,'Garrafa Agua 1.5L plastico vacia'
549,343,371,3,3,4,11,'Garrafa Agua 1.5L plastico vacia'
325,261,321,3,3,4,11,'Garrafa Agua 1.5L plastico vacia'
406,258,302,3,3,4,11,'Garrafa Agua 1.5L plastico vacia'
278,234,270,3,3,4,11,'Garrafa Agua 1.5L plastico vacia'
388,275,279,3,3,4,10,'Garrafa Agua 1.5L plastico vacia'
348,297,287,3,3,4,10,'Garrafa Agua 1.5L plastico vacia'
474,393,318,3,3,4,10,'Garrafa Agua 1.5L plastico vacia'
356,420,340,3,3,4,10,'Garrafa Agua 1.5L plastico vacia'
472,528,408,3,3,4,11,'Garrafa Agua 1.5L plastico vacia'
499,615,490,3,3,4,11,'Garrafa Agua 1.5L plastico vacia'
290,575,542,3,3,4,11,'Garrafa Agua 1.5L plastico vacia'
341,581,554,3,3,4,11,'Garrafa Agua 1.5L plastico vacia'
218,545,570,2,3,3,9,'Garrafa Agua 1.5L plastico vacia'
325,526,559,2,3,3,9,'Garrafa Agua 1.5L plastico vacia'
277,481,533,2,3,3,9,'Garrafa Agua 1.5L plastico vacia'
606,629,612,2,3,3,9,'Garrafa Agua 1.5L plastico vacia'
789,693,643,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
847,639,560,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
864,618,510,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
838,678,545,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
779,631,555,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
693,598,563,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
494,553,572,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
492,636,661,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
302,524,638,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
242,377,528,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
335,390,457,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
240,352,416,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
272,357,408,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
416,419,411,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
307,329,375,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
308,254,252,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
238,159,157,3,3,4,10,'Garrafa Agua 1.5L plastico vacia'
353,259,194,3,3,4,10,'Garrafa Agua 1.5L plastico vacia'
427,343,264,3,3,4,10,'Garrafa Agua 1.5L plastico vacia'
525,445,340,3,3,4,10,'Garrafa Agua 1.5L plastico vacia'
358,433,347,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
325,411,355,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
442,451,383,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
423,467,427,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
152,348,379,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
148,341,396,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
265,429,485,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
376,480,510,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
416,474,491,3,3,4,10,'Garrafa Agua 1.5L plastico vacia'
353,433,459,3,3,4,10,'Garrafa Agua 1.5L plastico vacia'
151,324,392,3,3,4,10,'Garrafa Agua 1.5L plastico vacia'
167,320,373,3,3,4,10,'Garrafa Agua 1.5L plastico vacia'
174,320,340,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
164,258,297,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
167,168,170,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
171,112,111,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
168,124,103,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
409,201,121,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
419,273,208,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
255,233,260,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
601,485,517,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
663,899,788,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
919,992,930,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
918,986,960,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
919,998,1007,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
919,976,987,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
922,961,985,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
918,907,916,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
918,783,788,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
920,720,647,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
921,723,654,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
917,711,670,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
919,699,677,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
920,743,724,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
921,875,849,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
918,965,970,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
920,954,976,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
920,942,947,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
921,911,930,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
920,852,862,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
919,731,707,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
921,725,668,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
921,716,649,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
920,702,657,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
920,721,670,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
919,798,779,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
920,936,939,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
920,959,974,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
921,953,957,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
920,940,938,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
920,890,899,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
920,783,780,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
917,706,659,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
922,719,647,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
920,708,637,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
920,701,669,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
920,745,697,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
920,865,849,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
910,961,957,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
919,957,945,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
919,947,946,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
919,918,930,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
920,861,857,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
919,736,728,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
918,729,650,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
922,706,665,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
920,690,663,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
918,702,676,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
917,791,764,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
919,936,911,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
919,970,952,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
921,959,953,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
919,949,940,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
919,897,903,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
918,803,805,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
924,719,655,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
919,721,666,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
918,700,669,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
919,705,660,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
914,790,753,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
920,876,853,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
918,972,964,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
920,947,961,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
920,918,942,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
920,903,896,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
919,859,843,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
920,782,743,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
919,754,700,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
918,786,715,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
921,790,728,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
921,776,726,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
920,856,820,2,2,2,6,'Garrafa Agua 1.5L plastico vacia'
921,949,944,2,1,2,6,'Garrafa Agua 1.5L plastico vacia'
374,396,305,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
456,473,355,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
432,521,409,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
322,522,466,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
456,607,552,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
234,549,547,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
536,664,647,3,3,3,10,'Garrafa Agua 1.5L plastico vacia'
602,693,675,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
622,718,712,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
657,716,723,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
770,729,721,3,3,3,9,'Garrafa Agua 1.5L plastico vacia'
808,695,662,3,3,4,11,'Garrafa Agua 1.5L plastico vacia'
848,695,662,3,3,4,11,'Garrafa Agua 1.5L plastico vacia'
865,709,651,3,3,4,11,'Garrafa Agua 1.5L plastico vacia'
850,704,626,3,3,4,11,'Garrafa Agua 1.5L plastico vacia'
832,698,638,3,4,4,12,'Garrafa Agua 1.5L plastico vacia'
770,656,629,3,4,4,12,'Garrafa Agua 1.5L plastico vacia'
674,614,592,3,4,4,12,'Garrafa Agua 1.5L plastico vacia'
533,525,552,3,4,4,12,'Garrafa Agua 1.5L plastico vacia'
